lon,lat,cap_sp
130.0,33.0,0.0
130.0,33.75,0.0
130.0,34.0,24.75241745399408
130.0,34.25,0.0
130.0,34.5,0.0
130.0,34.75,0.0
130.0,35.0,0.0
130.25,27.5,0.0
130.25,27.75,0.0
130.25,28.0,0.0
130.25,28.25,0.0
130.25,28.5,0.0
130.25,28.75,0.0
130.25,29.0,0.0
130.25,29.25,0.0
130.25,29.5,0.0
130.25,29.75,0.0
130.25,30.0,0.0
130.25,30.25,0.0
130.25,30.5,0.0
130.25,30.75,0.0
130.25,31.0,0.0
130.25,31.25,0.0
130.25,32.5,0.0
130.25,32.75,0.0
130.25,33.0,0.0
130.25,33.75,0.0
130.25,34.0,0.0
130.25,34.25,0.0
130.25,34.5,0.0
130.25,34.75,0.0
130.25,35.0,0.0
130.25,35.25,0.0
130.5,27.75,0.0
130.5,28.0,0.0
130.5,28.25,0.0
130.5,28.5,0.0
130.5,28.75,0.0
130.5,29.0,0.0
130.5,29.25,0.0
130.5,29.5,0.0
130.5,29.75,0.0
130.5,30.0,0.0
130.5,30.25,0.0
130.5,30.75,0.0
130.5,31.0,0.0
130.5,31.25,0.0
130.5,31.5,0.0
130.5,31.75,0.0
130.5,32.75,0.0
130.5,34.25,0.0
130.5,34.5,0.0
130.5,34.75,0.0
130.5,35.0,0.0
130.5,35.25,0.0
130.5,35.5,0.0
130.75,27.75,0.0
130.75,28.0,0.0
130.75,28.25,0.0
130.75,28.5,0.0
130.75,28.75,0.0
130.75,29.0,0.0
130.75,29.25,0.0
130.75,29.5,0.0
130.75,29.75,0.0
130.75,30.0,0.0
130.75,30.25,95.53872169999174
130.75,30.75,75.66629919590444
130.75,31.0,0.0
130.75,34.5,0.0
130.75,34.75,0.0
130.75,35.0,0.0
130.75,35.25,0.0
130.75,35.5,0.0
130.75,35.75,0.0
131.0,28.0,0.0
131.0,28.25,0.0
131.0,28.5,0.0
131.0,28.75,0.0
131.0,29.0,0.0
131.0,29.25,0.0
131.0,29.5,0.0
131.0,29.75,0.0
131.0,30.0,0.0
131.0,30.25,0.0
131.0,30.5,0.0
131.0,30.75,69.3686795137769
131.0,31.0,39.96600434308273
131.0,31.25,0.0
131.0,31.5,0.0
131.0,33.75,0.0
131.0,34.0,0.0
131.0,34.75,0.0
131.0,35.0,57.31416544869547
131.0,35.25,0.0
131.0,35.5,0.0
131.0,35.75,0.0
131.0,36.0,0.0
131.25,28.0,0.0
131.25,28.25,0.0
131.25,28.5,0.0
131.25,28.75,0.0
131.25,29.0,0.0
131.25,29.25,0.0
131.25,29.5,0.0
131.25,29.75,0.0
131.25,30.0,0.0
131.25,30.25,0.0
131.25,30.5,0.0
131.25,30.75,0.0
131.25,31.0,0.0
131.25,31.25,0.0
131.25,31.5,0.0
131.25,33.75,0.0
131.25,34.0,0.0
131.25,34.75,0.0
131.25,35.0,0.0
131.25,35.25,0.0
131.25,35.5,0.0
131.25,35.75,0.0
131.25,36.0,0.0
131.25,36.25,0.0
131.5,28.25,0.0
131.5,28.5,0.0
131.5,28.75,0.0
131.5,29.0,0.0
131.5,29.25,0.0
131.5,29.5,0.0
131.5,29.75,0.0
131.5,30.0,0.0
131.5,30.25,0.0
131.5,30.5,0.0
131.5,30.75,0.0
131.5,31.0,0.0
131.5,31.25,0.0
131.5,31.5,0.0
131.5,31.75,0.0
131.5,32.0,0.0
131.5,32.25,0.0
131.5,34.0,0.0
131.5,35.0,0.0
131.5,35.25,0.0
131.5,35.5,0.0
131.5,35.75,0.0
131.5,36.0,0.0
131.5,36.25,0.0
131.5,36.5,0.0
131.75,28.25,0.0
131.75,28.5,0.0
131.75,28.75,0.0
131.75,29.0,0.0
131.75,29.25,0.0
131.75,29.5,0.0
131.75,29.75,0.0
131.75,30.0,0.0
131.75,30.25,0.0
131.75,30.5,0.0
131.75,30.75,0.0
131.75,31.0,0.0
131.75,31.25,0.0
131.75,31.5,0.0
131.75,31.75,0.0
131.75,32.0,0.0
131.75,32.25,0.0
131.75,32.5,0.0
131.75,32.75,0.0
131.75,33.25,0.0
131.75,33.5,0.0
131.75,33.75,0.0
131.75,34.0,0.0
131.75,35.0,0.0
131.75,35.25,0.0
131.75,35.5,0.0
131.75,35.75,0.0
131.75,36.0,0.0
131.75,36.25,0.0
131.75,36.5,0.0
131.75,36.75,0.0
132.0,28.5,0.0
132.0,28.75,0.0
132.0,29.0,0.0
132.0,29.25,0.0
132.0,29.5,0.0
132.0,29.75,0.0
132.0,30.0,0.0
132.0,30.25,0.0
132.0,30.5,0.0
132.0,30.75,0.0
132.0,31.0,0.0
132.0,31.25,0.0
132.0,31.5,0.0
132.0,31.75,0.0
132.0,32.0,0.0
132.0,32.25,0.0
132.0,32.5,0.0
132.0,32.75,0.0
132.0,33.0,0.0
132.0,33.25,0.0
132.0,33.75,0.0
132.0,35.25,0.0
132.0,35.5,0.0
132.0,35.75,0.0
132.0,36.0,0.0
132.0,36.25,0.0
132.0,36.5,0.0
132.0,36.75,0.0
132.0,37.0,0.0
132.25,28.75,0.0
132.25,29.0,0.0
132.25,29.25,0.0
132.25,29.5,0.0
132.25,29.75,0.0
132.25,30.0,0.0
132.25,30.25,0.0
132.25,30.5,0.0
132.25,30.75,0.0
132.25,31.0,0.0
132.25,31.25,0.0
132.25,31.5,0.0
132.25,31.75,0.0
132.25,32.0,0.0
132.25,32.25,0.0
132.25,32.5,0.0
132.25,32.75,0.0
132.25,33.0,0.0
132.25,33.25,0.0
132.25,33.5,0.0
132.25,33.75,0.0
132.25,34.0,0.0
132.25,34.25,0.0
132.25,35.5,0.0
132.25,35.75,0.0
132.25,36.0,0.0
132.25,36.25,0.0
132.25,36.5,0.0
132.25,36.75,0.0
132.25,37.0,0.0
132.25,37.25,0.0
132.5,28.75,0.0
132.5,29.0,0.0
132.5,29.25,0.0
132.5,29.5,0.0
132.5,29.75,0.0
132.5,30.0,0.0
132.5,30.25,0.0
132.5,30.5,0.0
132.5,30.75,0.0
132.5,31.0,0.0
132.5,31.25,0.0
132.5,31.5,0.0
132.5,31.75,0.0
132.5,32.0,0.0
132.5,32.25,0.0
132.5,32.5,0.0
132.5,32.75,0.0
132.5,33.0,0.0
132.5,34.0,0.0
132.5,34.25,0.0
132.5,35.5,34.2190209323996
132.5,35.75,0.0
132.5,36.0,0.0
132.5,36.25,0.0
132.5,36.5,0.0
132.5,36.75,0.0
132.5,37.0,0.0
132.5,37.25,0.0
132.5,37.5,0.0
132.75,29.0,0.0
132.75,29.25,0.0
132.75,29.5,0.0
132.75,29.75,0.0
132.75,30.0,0.0
132.75,30.25,0.0
132.75,30.5,0.0
132.75,30.75,0.0
132.75,31.0,0.0
132.75,31.25,0.0
132.75,31.5,0.0
132.75,31.75,0.0
132.75,32.0,0.0
132.75,32.25,0.0
132.75,32.5,0.0
132.75,32.75,0.0
132.75,34.25,0.0
132.75,35.75,0.0
132.75,36.0,0.0
132.75,36.25,0.0
132.75,36.5,0.0
132.75,36.75,0.0
132.75,37.0,0.0
132.75,37.25,0.0
132.75,37.5,0.0
132.75,37.75,0.0
132.75,38.0,0.0
133.0,29.0,0.0
133.0,29.25,0.0
133.0,29.5,0.0
133.0,29.75,0.0
133.0,30.0,0.0
133.0,30.25,0.0
133.0,30.5,0.0
133.0,30.75,0.0
133.0,31.0,0.0
133.0,31.25,0.0
133.0,31.5,0.0
133.0,31.75,0.0
133.0,32.0,0.0
133.0,32.25,0.0
133.0,32.5,0.0
133.0,32.75,0.0
133.0,33.0,0.0
133.0,34.25,0.0
133.0,34.5,0.0
133.0,35.75,48.03379957603556
133.0,36.0,0.0
133.0,36.25,0.0
133.0,36.5,0.0
133.0,36.75,0.0
133.0,37.0,0.0
133.0,37.25,0.0
133.0,37.5,0.0
133.0,37.75,0.0
133.0,38.0,0.0
133.0,38.25,0.0
133.25,29.25,0.0
133.25,29.5,0.0
133.25,29.75,0.0
133.25,30.0,0.0
133.25,30.25,0.0
133.25,30.5,0.0
133.25,30.75,0.0
133.25,31.0,0.0
133.25,31.25,0.0
133.25,31.5,0.0
133.25,31.75,0.0
133.25,32.0,0.0
133.25,32.25,0.0
133.25,32.5,0.0
133.25,32.75,0.0
133.25,33.0,0.0
133.25,33.25,0.0
133.25,33.5,0.0
133.25,34.25,0.0
133.25,34.5,0.0
133.25,35.75,30.401633979466585
133.25,36.0,0.0
133.25,36.25,0.0
133.25,36.5,0.0
133.25,36.75,0.0
133.25,37.0,0.0
133.25,37.25,0.0
133.25,37.5,0.0
133.25,37.75,0.0
133.25,38.0,0.0
133.25,38.25,0.0
133.25,38.5,0.0
133.5,29.25,0.0
133.5,29.5,0.0
133.5,29.75,0.0
133.5,30.0,0.0
133.5,30.25,0.0
133.5,30.5,0.0
133.5,30.75,0.0
133.5,31.0,0.0
133.5,31.25,0.0
133.5,31.5,0.0
133.5,31.75,0.0
133.5,32.0,0.0
133.5,32.25,0.0
133.5,32.5,0.0
133.5,32.75,0.0
133.5,33.0,0.0
133.5,33.25,0.0
133.5,33.5,0.0
133.5,34.25,0.0
133.5,34.5,0.0
133.5,35.75,15.687361054033255
133.5,36.0,0.0
133.5,36.25,0.0
133.5,36.5,0.0
133.5,36.75,0.0
133.5,37.0,0.0
133.5,37.25,0.0
133.5,37.5,0.0
133.5,37.75,0.0
133.5,38.0,0.0
133.5,38.25,0.0
133.5,38.5,0.0
133.5,38.75,0.0
133.75,29.5,0.0
133.75,29.75,0.0
133.75,30.0,0.0
133.75,30.25,0.0
133.75,30.5,0.0
133.75,30.75,0.0
133.75,31.0,0.0
133.75,31.25,0.0
133.75,31.5,0.0
133.75,31.75,0.0
133.75,32.0,0.0
133.75,32.25,0.0
133.75,32.5,0.0
133.75,32.75,0.0
133.75,33.0,0.0
133.75,33.25,0.0
133.75,33.5,0.0
133.75,34.5,0.0
133.75,35.75,0.0
133.75,36.0,0.0
133.75,36.25,0.0
133.75,36.5,0.0
133.75,36.75,0.0
133.75,37.0,0.0
133.75,37.25,0.0
133.75,37.5,0.0
133.75,37.75,0.0
133.75,38.0,0.0
133.75,38.25,0.0
133.75,38.5,0.0
133.75,38.75,0.0
133.75,39.0,0.0
133.75,39.25,0.0
133.75,39.5,0.0
133.75,39.75,0.0
134.0,29.75,0.0
134.0,30.0,0.0
134.0,30.25,0.0
134.0,30.5,0.0
134.0,30.75,0.0
134.0,31.0,0.0
134.0,31.25,0.0
134.0,31.5,0.0
134.0,31.75,0.0
134.0,32.0,0.0
134.0,32.25,0.0
134.0,32.5,0.0
134.0,32.75,0.0
134.0,33.0,0.0
134.0,33.25,0.0
134.0,35.75,0.0
134.0,36.0,0.0
134.0,36.25,0.0
134.0,36.5,0.0
134.0,36.75,0.0
134.0,37.0,0.0
134.0,37.25,0.0
134.0,37.5,0.0
134.0,37.75,0.0
134.0,38.0,0.0
134.0,38.25,0.0
134.0,38.5,0.0
134.0,38.75,0.0
134.0,39.0,0.0
134.0,39.25,0.0
134.0,39.5,0.0
134.0,39.75,0.0
134.0,40.0,0.0
134.25,29.75,0.0
134.25,30.0,0.0
134.25,30.25,0.0
134.25,30.5,0.0
134.25,30.75,0.0
134.25,31.0,0.0
134.25,31.25,0.0
134.25,31.5,0.0
134.25,31.75,0.0
134.25,32.0,0.0
134.25,32.25,0.0
134.25,32.5,0.0
134.25,32.75,0.0
134.25,33.0,0.0
134.25,33.25,0.0
134.25,33.5,0.0
134.25,33.75,0.0
134.25,34.5,0.0
134.25,34.75,0.0
134.25,35.75,0.0
134.25,36.0,0.0
134.25,36.25,0.0
134.25,36.5,0.0
134.25,36.75,0.0
134.25,37.0,0.0
134.25,37.25,0.0
134.25,37.5,0.0
134.25,37.75,0.0
134.25,38.0,0.0
134.25,38.25,0.0
134.25,38.5,0.0
134.25,38.75,0.0
134.25,39.0,0.0
134.25,39.25,0.0
134.25,39.5,0.0
134.25,39.75,0.0
134.25,40.0,0.0
134.5,30.0,0.0
134.5,30.25,0.0
134.5,30.5,0.0
134.5,30.75,0.0
134.5,31.0,0.0
134.5,31.25,0.0
134.5,31.5,0.0
134.5,31.75,0.0
134.5,32.0,0.0
134.5,32.25,0.0
134.5,32.5,0.0
134.5,32.75,0.0
134.5,33.0,0.0
134.5,33.25,0.0
134.5,33.5,0.0
134.5,33.75,0.0
134.5,34.25,0.0
134.5,34.5,0.0
134.5,34.75,0.0
134.5,36.0,0.0
134.5,36.25,0.0
134.5,36.5,0.0
134.5,36.75,0.0
134.5,37.0,0.0
134.5,37.25,0.0
134.5,37.5,0.0
134.5,37.75,0.0
134.5,38.0,0.0
134.5,38.25,0.0
134.5,38.5,0.0
134.5,38.75,0.0
134.5,39.0,0.0
134.5,39.25,0.0
134.5,39.5,0.0
134.5,39.75,0.0
134.5,40.0,0.0
134.75,30.0,0.0
134.75,30.25,0.0
134.75,30.5,0.0
134.75,30.75,0.0
134.75,31.0,0.0
134.75,31.25,0.0
134.75,31.5,0.0
134.75,31.75,0.0
134.75,32.0,0.0
134.75,32.25,0.0
134.75,32.5,0.0
134.75,32.75,0.0
134.75,33.0,0.0
134.75,33.25,0.0
134.75,33.5,0.0
134.75,33.75,0.0
134.75,34.0,0.0
134.75,34.25,0.0
134.75,34.75,0.0
134.75,36.0,0.0
134.75,36.25,0.0
134.75,36.5,0.0
134.75,36.75,0.0
134.75,37.0,0.0
134.75,37.25,0.0
134.75,37.5,0.0
134.75,37.75,0.0
134.75,38.0,0.0
134.75,38.25,0.0
134.75,38.5,0.0
134.75,38.75,0.0
134.75,39.0,0.0
134.75,39.25,0.0
134.75,39.5,0.0
134.75,39.75,0.0
134.75,40.0,0.0
134.75,40.25,0.0
135.0,30.25,0.0
135.0,30.5,0.0
135.0,30.75,0.0
135.0,31.0,0.0
135.0,31.25,0.0
135.0,31.5,0.0
135.0,31.75,0.0
135.0,32.0,0.0
135.0,32.25,0.0
135.0,32.5,0.0
135.0,32.75,0.0
135.0,33.0,0.0
135.0,33.25,0.0
135.0,33.5,0.0
135.0,33.75,0.0
135.0,34.0,0.0
135.0,34.25,0.0
135.0,34.5,0.0
135.0,34.75,0.0
135.0,36.0,0.0
135.0,36.25,0.0
135.0,36.5,0.0
135.0,36.75,0.0
135.0,37.0,0.0
135.0,37.25,0.0
135.0,37.5,0.0
135.0,37.75,0.0
135.0,38.0,0.0
135.0,38.25,0.0
135.0,38.5,0.0
135.0,38.75,0.0
135.0,39.0,0.0
135.0,39.25,0.0
135.0,39.5,0.0
135.0,39.75,0.0
135.0,40.0,0.0
135.0,40.25,0.0
135.25,30.25,0.0
135.25,30.5,0.0
135.25,30.75,0.0
135.25,31.0,0.0
135.25,31.25,0.0
135.25,31.5,0.0
135.25,31.75,0.0
135.25,32.0,0.0
135.25,32.25,0.0
135.25,32.5,0.0
135.25,32.75,0.0
135.25,33.0,0.0
135.25,33.25,0.0
135.25,33.5,0.0
135.25,33.75,0.0
135.25,34.75,0.0
135.25,35.75,0.0
135.25,36.0,0.0
135.25,36.25,0.0
135.25,36.5,0.0
135.25,36.75,0.0
135.25,37.0,0.0
135.25,37.25,0.0
135.25,37.5,0.0
135.25,37.75,0.0
135.25,38.0,0.0
135.25,38.25,0.0
135.25,38.5,0.0
135.25,38.75,0.0
135.25,39.0,0.0
135.25,39.25,0.0
135.25,39.5,0.0
135.25,39.75,0.0
135.25,40.0,0.0
135.25,40.25,0.0
135.25,40.5,0.0
135.5,30.25,0.0
135.5,30.5,0.0
135.5,30.75,0.0
135.5,31.0,0.0
135.5,31.25,0.0
135.5,31.5,0.0
135.5,31.75,0.0
135.5,32.0,0.0
135.5,32.25,0.0
135.5,32.5,0.0
135.5,32.75,0.0
135.5,33.0,0.0
135.5,33.25,0.0
135.5,33.5,0.0
135.5,35.75,0.0
135.5,36.0,0.0
135.5,36.25,0.0
135.5,36.5,0.0
135.5,36.75,0.0
135.5,37.0,0.0
135.5,37.25,0.0
135.5,37.5,0.0
135.5,37.75,0.0
135.5,38.0,0.0
135.5,38.25,0.0
135.5,38.5,0.0
135.5,38.75,0.0
135.5,39.0,0.0
135.5,39.25,0.0
135.5,39.5,0.0
135.5,39.75,0.0
135.5,40.0,0.0
135.5,40.25,0.0
135.5,40.5,0.0
135.75,30.25,0.0
135.75,30.5,0.0
135.75,30.75,0.0
135.75,31.0,0.0
135.75,31.25,0.0
135.75,31.5,0.0
135.75,31.75,0.0
135.75,32.0,0.0
135.75,32.25,0.0
135.75,32.5,0.0
135.75,32.75,0.0
135.75,33.0,0.0
135.75,33.25,0.0
135.75,33.5,0.0
135.75,35.75,0.0
135.75,36.0,0.0
135.75,36.25,0.0
135.75,36.5,0.0
135.75,36.75,0.0
135.75,37.0,0.0
135.75,37.25,0.0
135.75,37.5,0.0
135.75,37.75,0.0
135.75,38.0,0.0
135.75,38.25,0.0
135.75,38.5,0.0
135.75,38.75,0.0
135.75,39.0,0.0
135.75,39.25,0.0
135.75,39.5,0.0
135.75,39.75,0.0
135.75,40.0,0.0
135.75,40.25,0.0
135.75,40.5,0.0
136.0,30.25,0.0
136.0,30.5,0.0
136.0,30.75,0.0
136.0,31.0,0.0
136.0,31.25,0.0
136.0,31.5,0.0
136.0,31.75,0.0
136.0,32.0,0.0
136.0,32.25,0.0
136.0,32.5,0.0
136.0,32.75,0.0
