lon,lat,cap_sp
131.75,34.5,0.0
131.5,34.5,0.0
132.0,34.5,0.0
134.0,34.5,4.956731445631047
133.25,34.75,0.8534763943270675
133.5,34.75,1.7813491325415156
132.5,34.75,0.0
131.5,34.75,0.0
135.5,33.75,0.0
135.75,33.75,6.047150554515705
134.5,34.0,3.687588334287951
135.5,34.0,0.0
134.25,34.0,0.0
135.25,34.0,7.048630461167542
135.75,34.0,0.0
134.25,34.25,3.8664837736102062
135.25,34.25,5.4500374330563455
135.5,34.25,0.0
135.75,34.25,0.0
136.0,34.25,0.0
135.25,34.5,4.058641632372498
130.75,31.75,0.09092127100529221
130.5,32.0,0.0
130.25,32.0,1.836316916373215
130.75,32.0,0.0
131.0,32.0,0.0
130.5,32.25,0.0
130.25,32.25,2.0084003032886373
130.75,32.25,0.0
131.0,32.25,0.0
130.5,32.5,0.0
130.75,32.5,0.0
130.0,32.5,0.0
131.0,32.5,0.0
131.0,32.75,0.0
130.75,32.75,0.0
131.0,33.0,0.0
130.75,33.0,0.0
130.5,33.0,0.0
130.75,33.25,0.0
129.75,33.25,1.9619968252417999
131.0,33.25,0.0
131.25,32.0,0.0
131.25,32.25,0.0
131.25,32.5,0.0
131.5,32.5,0.0
131.25,32.75,0.0
131.5,32.75,0.0
131.25,33.0,0.0
132.75,33.0,4.371324887291426
131.5,33.0,0.29589541884605597
131.75,33.0,3.141484445793477
132.5,33.25,3.01412946836544
131.25,31.75,2.2560941585135343
130.75,30.5,0.0
130.5,30.5,0.0
130.75,31.25,5.463360534230717
130.25,31.5,3.033063236388693
130.75,31.5,2.8833940224447683
130.25,31.75,2.3234191222846325
131.0,31.75,1.2471186137151542
129.25,28.25,0.0
